,ret,trgt,bin
2018-10-13 01:00:00.000,0.011594383905246142,0.01,1
2018-10-13 02:55:00.000,0.0052956569407236476,0.01,0
2018-10-13 11:40:00.000,0.007725776471687595,0.01,0
2018-10-13 23:35:00.000,0.012978800601254115,0.01,1
2018-10-14 03:15:00.000,-0.010257729307062813,0.01,0
2018-10-14 09:10:00.000,-0.010929752066115905,0.01,0
2018-10-14 13:00:00.000,-0.013426760781081182,0.01,0
2018-10-14 15:05:00.000,0.015790349071705956,0.01,1
2018-10-14 16:45:00.000,-0.010499708341434988,0.01,0
2018-10-14 21:25:00.000,-0.011035153220051108,0.01,0
2018-10-14 22:45:00.000,-0.013975427141371344,0.01,0
2018-10-14 23:40:00.000,0.018570742203004142,0.01,1
2018-10-15 05:15:00.000,0.025410172272354314,0.01,1
2018-10-15 05:40:00.000,0.013630272605452243,0.01,1
2018-10-15 05:55:00.000,0.04264953976381425,0.01,1
2018-10-15 06:00:00.000,-0.02333371182014299,0.01,-1
2018-10-15 06:05:00.000,0.028115251215873327,0.01,1
2018-10-15 06:20:00.000,0.022449176221215783,0.01,1
2018-10-15 06:30:00.000,0.03516773464003031,0.01,1
2018-10-15 06:45:00.000,-0.018697884426319256,0.01,0
2018-10-15 06:55:00.000,-0.010074398411844432,0.01,0
2018-10-15 07:05:00.000,-0.022893395306994635,0.01,-1
2018-10-15 07:15:00.000,-0.027695148220330368,0.01,-1
2018-10-15 07:30:00.000,-0.021310264795864287,0.01,-1
2018-10-15 07:55:00.000,-0.014524244092282923,0.01,0
2018-10-15 08:15:00.000,-0.019740254750148956,0.01,-1
2018-10-15 08:55:00.000,0.021813478103227313,0.01,1
2018-10-15 10:00:00.000,0.01531645569620288,0.01,1
2018-10-15 11:00:00.000,0.021136823530539806,0.01,1
2018-10-15 11:35:00.000,0.012148404452514194,0.01,1
2018-10-15 12:40:00.000,0.020872483221476834,0.01,1
2018-10-15 15:35:00.000,-0.02123463283150362,0.01,-1
2018-10-15 17:45:00.000,-0.012098698430818566,0.01,0
2018-10-15 18:40:00.000,-0.016735739231664715,0.01,0
2018-10-15 19:40:00.000,-0.012900414859156273,0.01,0
2018-10-15 21:15:00.000,-0.012819528671221492,0.01,0
2018-10-15 23:10:00.000,-0.016165621366071137,0.01,0
2018-10-16 02:30:00.000,-0.010639521509086647,0.01,0
2018-10-16 04:15:00.000,0.010496036327253488,0.01,1
2018-10-16 05:20:00.000,-0.01603431839847469,0.01,0
2018-10-16 08:10:00.000,-0.011703385068495553,0.01,0
2018-10-16 14:55:00.000,0.014577002254680504,0.01,1
2018-10-16 16:05:00.000,0.01257508062845858,0.01,1
2018-10-16 18:20:00.000,0.017059580782421202,0.01,1
2018-10-16 23:00:00.000,0.012532284573843366,0.01,1
2018-10-17 00:10:00.000,-0.011366956928292149,0.01,0
2018-10-17 09:50:00.000,0.019684923004167576,0.01,1
2018-10-17 15:45:00.000,-0.01442553890450926,0.01,0
2018-10-17 16:35:00.000,-0.010796785259618358,0.01,0
2018-10-17 18:35:00.000,-0.014460217246382467,0.01,0
2018-10-17 22:15:00.000,-0.016225155841741445,0.01,0
2018-10-18 02:25:00.000,-0.012669541048331179,0.01,0
2018-10-18 04:15:00.000,-0.011141407922127478,0.01,0
2018-10-18 08:05:00.000,-0.013628603387036975,0.01,0
2018-10-18 14:55:00.000,-0.010200364298724951,0.01,0
2018-10-18 16:25:00.000,-0.010001877822911509,0.01,0
2018-10-18 17:40:00.000,-0.019238229764545256,0.01,0
2018-10-18 18:20:00.000,-0.015713444279167876,0.01,0
2018-10-18 19:15:00.000,-0.010358637718690389,0.01,0
2018-10-18 21:15:00.000,0.004107713372889066,0.01,0
2018-10-18 23:15:00.000,-0.000645161290322549,0.01,0
2018-10-19 16:15:00.000,-0.0030573043425791147,0.01,0
2018-10-19 20:25:00.000,0.004951195360022975,0.01,0
2018-10-20 07:30:00.000,0.0021894584605492984,0.01,0
2018-10-20 11:05:00.000,0.006505491845441691,0.01,0
2018-10-20 13:40:00.000,0.00450106498412528,0.01,0
2018-10-20 15:45:00.000,0.009629943673914454,0.01,0
2018-10-20 20:20:00.000,-0.001686848605337632,0.01,0
2018-10-21 01:50:00.000,-0.01112011930857093,0.01,0
2018-10-21 14:15:00.000,-0.011822364472894642,0.01,0
2018-10-21 17:55:00.000,-0.010334517287741152,0.01,0
2018-10-21 23:10:00.000,-0.004143813518309614,0.01,0
2018-10-22 01:05:00.000,0.0008502196400739237,0.01,0
2018-10-22 05:40:00.000,-0.01029187102999074,0.01,0
2018-10-22 08:15:00.000,0.013716948637422455,0.01,1
2018-10-22 18:30:00.000,0.0161670322528229,0.01,1
2018-10-22 20:20:00.000,0.012527067775686573,0.01,1
2018-10-23 02:25:00.000,-0.014290853853533791,0.01,0
2018-10-23 03:40:00.000,-0.010046670346765652,0.01,0
2018-10-23 08:20:00.000,0.0004737186917298519,0.01,0
2018-10-23 09:55:00.000,0.011821481436421699,0.01,1
2018-10-23 13:00:00.000,-0.002221820082840331,0.01,0
2018-10-23 14:15:00.000,0.003954168057198615,0.01,0
2018-10-23 19:50:00.000,-0.006054388929117471,0.01,0
2018-10-23 22:15:00.000,-0.0028463285389856985,0.01,0
2018-10-24 05:35:00.000,-0.010090180360721734,0.01,0
2018-10-24 08:30:00.000,-0.014718623440994394,0.01,0
2018-10-24 20:05:00.000,-0.01041181827380322,0.01,0
2018-10-25 00:20:00.000,-0.007245493160986549,0.01,0
2018-10-25 02:10:00.000,-0.0011042831872888348,0.01,0
2018-10-25 04:40:00.000,-0.00557704050478347,0.01,0
2018-10-25 10:55:00.000,0.004204596481201639,0.01,0
2018-10-25 23:25:00.000,-0.0005696788435518574,0.01,0
2018-10-26 04:10:00.000,0.005896021209298885,0.01,0
2018-10-26 10:05:00.000,-0.001649073159807779,0.01,0
2018-10-27 12:50:00.000,-0.01081285289823275,0.01,0
2018-10-27 15:05:00.000,-0.007441803253482315,0.01,0
2018-10-27 16:45:00.000,-0.0024486352459440752,0.01,0
2018-10-28 04:25:00.000,-0.00680683553906225,0.01,0
2018-10-28 08:10:00.000,-0.005454526742618038,0.01,0
2018-10-28 11:40:00.000,-0.01914904616657176,0.01,0
2018-10-29 03:30:00.000,-0.013769682000617789,0.01,0
2018-10-29 09:35:00.000,-0.018357357947783925,0.01,0
2018-10-29 11:20:00.000,-0.010111445028800237,0.01,0
2018-10-29 12:25:00.000,-0.002045054446939365,0.01,0
2018-10-29 18:25:00.000,0.010889774236387817,0.01,1
2018-10-30 02:45:00.000,-0.011024697845506859,0.01,0
2018-10-30 08:00:00.000,-0.004864870569116109,0.01,0
2018-10-30 10:35:00.000,-0.0016534005998876111,0.01,0
2018-10-30 14:45:00.000,-0.016109451370781014,0.01,0
2018-10-30 19:30:00.000,-0.01155995800235421,0.01,0
2018-10-30 22:40:00.000,-0.015142549189508747,0.01,0
2018-10-31 02:05:00.000,0.0070562480738778355,0.01,0
2018-10-31 05:00:00.000,-0.013338838250706586,0.01,0
2018-10-31 10:30:00.000,0.010036253840674192,0.01,1
2018-10-31 14:50:00.000,0.01933455649617488,0.01,1
2018-10-31 17:00:00.000,0.001473637674599848,0.01,0
2018-11-01 17:00:00.000,0.011876859043755239,0.01,1
2018-11-01 21:30:00.000,0.004050901820302544,0.01,0
2018-11-02 00:55:00.000,-0.012169820084848015,0.01,0
2018-11-02 07:05:00.000,-0.004066558778372142,0.01,0
2018-11-02 11:10:00.000,0.013542319749216158,0.01,1
2018-11-02 14:45:00.000,-0.011211204970750788,0.01,0
2018-11-02 22:25:00.000,-0.012995633550099805,0.01,0
2018-11-03 03:45:00.000,0.011723965287049554,0.01,1
2018-11-03 04:55:00.000,-0.010227225864984035,0.01,0
2018-11-03 06:05:00.000,-0.0129649221067476,0.01,0
2018-11-03 08:20:00.000,-0.010697470938710874,0.01,0
2018-11-03 10:45:00.000,0.01172712370224005,0.01,1
2018-11-03 21:20:00.000,0.013486430062630728,0.01,1
2018-11-04 00:25:00.000,0.01756518822838915,0.01,1
2018-11-04 06:20:00.000,0.0161923556294139,0.01,1
2018-11-04 16:25:00.000,0.013482058254027152,0.01,1
2018-11-04 18:10:00.000,-0.01061948711658911,0.01,0
2018-11-04 18:50:00.000,-0.012855560410971356,0.01,0
2018-11-04 22:05:00.000,-0.010012669091503335,0.01,0
2018-11-05 03:35:00.000,-0.006664069388340965,0.01,0
2018-11-05 07:15:00.000,0.005343024213473768,0.01,0
2018-11-05 14:25:00.000,0.007445108962805369,0.01,0
2018-11-05 18:55:00.000,0.012262396694214805,0.01,1
2018-11-06 00:35:00.000,0.011667676632807211,0.01,1
2018-11-06 04:25:00.000,0.011342993972421667,0.01,1
2018-11-06 06:55:00.000,0.011366436668309499,0.01,1
2018-11-06 09:45:00.000,0.01730841846367359,0.01,1
2018-11-06 13:15:00.000,0.012020426603315482,0.01,1
2018-11-06 19:25:00.000,0.01841011023589867,0.01,1
2018-11-06 23:20:00.000,0.012585835601966355,0.01,1
2018-11-07 00:25:00.000,-0.01309150005517501,0.01,0
2018-11-07 04:45:00.000,-0.010833055950616122,0.01,0
2018-11-07 15:05:00.000,0.0014942365162942117,0.01,0
2018-11-07 17:45:00.000,-0.012048799653446074,0.01,0
2018-11-07 20:35:00.000,-0.012995556815076581,0.01,0
2018-11-08 03:10:00.000,-0.013684521806520022,0.01,0
2018-11-08 13:55:00.000,-0.012132420184119974,0.01,0
2018-11-08 18:50:00.000,-0.013443534080538111,0.01,0
2018-11-08 22:55:00.000,-0.0061101059705346294,0.01,0
2018-11-09 08:15:00.000,-0.013703284258210768,0.01,0
2018-11-09 09:45:00.000,-0.003398885747547098,0.01,0
2018-11-09 13:50:00.000,0.007213018925040782,0.01,0
2018-11-09 18:30:00.000,2.077835726299604e-05,0.01,0
2018-11-10 11:05:00.000,-0.007425871653403804,0.01,0
2018-11-10 13:00:00.000,-0.010809074233364413,0.01,0
2018-11-10 20:15:00.000,-0.010503241356382809,0.01,0
2018-11-11 00:15:00.000,-0.016612265754538558,0.01,0
2018-11-11 06:35:00.000,-0.012048192771084043,0.01,0
2018-11-11 08:55:00.000,-0.015719266016742117,0.01,0
2018-11-11 10:35:00.000,-0.012525591894587573,0.01,0
2018-11-11 15:50:00.000,0.012757158006362568,0.01,1
2018-11-11 20:45:00.000,-0.0043447541312071625,0.01,0
2018-11-12 01:05:00.000,-0.01519324000293154,0.01,0
2018-11-12 05:45:00.000,0.012940642067122088,0.01,1
2018-11-12 07:55:00.000,0.01164249564070885,0.01,1
2018-11-12 14:15:00.000,0.011434116703936681,0.01,1
2018-11-12 21:50:00.000,0.015601334533707378,0.01,1
2018-11-13 00:05:00.000,-0.014524893060212096,0.01,0
2018-11-13 04:30:00.000,-0.010626981478391473,0.01,0
2018-11-13 07:50:00.000,-0.011637099579420274,0.01,0
2018-11-13 10:00:00.000,-0.013245313807974557,0.01,0
2018-11-13 13:30:00.000,-0.011772517442718566,0.01,0
2018-11-13 16:35:00.000,-0.01361113464960606,0.01,0
2018-11-13 19:40:00.000,-0.02533994560870234,0.01,-1
2018-11-14 09:45:00.000,-0.023433993716740265,0.01,-1
2018-11-14 11:40:00.000,-0.01862053413227671,0.01,0
2018-11-14 15:05:00.000,-0.04036590836971632,0.01,-1
2018-11-14 16:15:00.000,-0.014275940706955259,0.01,0
2018-11-14 16:55:00.000,0.022198315750508568,0.01,1
2018-11-14 18:20:00.000,-0.02194258037502672,0.01,-1
2018-11-14 19:55:00.000,-0.02021335678252445,0.01,-1
2018-11-14 22:20:00.000,0.01966202572005571,0.01,1
2018-11-15 01:20:00.000,-0.03192967827114168,0.01,-1
2018-11-15 04:00:00.000,-0.019141274569620448,0.01,0
2018-11-15 09:10:00.000,-0.01738974113135161,0.01,0
2018-11-15 11:05:00.000,-0.01623388503335821,0.01,0
2018-11-15 14:20:00.000,0.012514920689612241,0.01,1
2018-11-15 15:20:00.000,-0.01662968471873405,0.01,0
2018-11-15 23:10:00.000,-0.019713174526008626,0.01,-1
2018-11-16 07:35:00.000,-0.010756117004967258,0.01,0
2018-11-16 10:10:00.000,-0.010525924272855702,0.01,0
2018-11-16 12:00:00.000,-0.015499207217394173,0.01,0
2018-11-16 18:45:00.000,-0.011653250773993706,0.01,0
2018-11-16 20:20:00.000,-0.012110165047816701,0.01,0
2018-11-16 21:30:00.000,-0.032690548684985665,0.01,-1
2018-11-16 23:20:00.000,-0.02768331696012527,0.01,-1
2018-11-17 05:35:00.000,0.012668393782383491,0.01,1
2018-11-17 08:40:00.000,-0.01091711459763145,0.01,0
2018-11-17 10:45:00.000,0.01398184176394257,0.01,1
2018-11-17 13:30:00.000,0.010312742310674583,0.01,1
2018-11-17 16:00:00.000,0.010540049630330728,0.01,1
2018-11-17 22:45:00.000,0.015358515300679665,0.01,1
2018-11-18 03:20:00.000,0.013898382319435187,0.01,1
2018-11-18 08:20:00.000,-0.044419475655430696,0.01,-1
2018-11-18 11:30:00.000,0.010849020942012233,0.01,1
2018-11-18 15:15:00.000,-0.0458845966867355,0.01,-1
2018-11-18 21:25:00.000,-0.051147914910497305,0.01,-1
2018-11-19 00:50:00.000,-0.04532528437437644,0.01,-1
2018-11-19 05:05:00.000,-0.0281544772804474,0.01,-1
2018-11-19 06:50:00.000,-0.02835172812453779,0.01,-1
2018-11-19 08:30:00.000,-0.022925371482332202,0.01,-1
2018-11-19 10:45:00.000,-0.02839650546880379,0.01,-1
2018-11-19 13:50:00.000,-0.011752878039110293,0.01,0
2018-11-19 15:35:00.000,-0.027911908412259434,0.01,-1
2018-11-19 18:05:00.000,-0.023841726618705206,0.01,-1
2018-11-19 22:10:00.000,-0.056616010494819013,0.01,-1
2018-11-20 00:00:00.000,-0.05093642955647493,0.01,-1
2018-11-20 04:25:00.000,-0.05786583839959969,0.01,-1
2018-11-20 06:05:00.000,-0.03563951126527276,0.01,-1
2018-11-20 07:25:00.000,-0.057419678877529634,0.01,-1
2018-11-20 08:40:00.000,0.02298159066297667,0.01,1
2018-11-20 09:20:00.000,-0.018970326309775687,0.01,0
2018-11-20 10:40:00.000,-0.027597348522700682,0.01,-1
2018-11-20 12:20:00.000,0.027541320544660408,0.01,1
2018-11-20 14:30:00.000,0.05210607904255493,0.01,1
2018-11-20 15:10:00.000,-0.020897035757854066,0.01,-1
2018-11-20 17:15:00.000,-0.07021035598705516,0.01,-1
2018-11-20 20:25:00.000,0.022554428220880496,0.01,1
2018-11-20 23:15:00.000,-0.032489745902615996,0.01,-1
2018-11-21 01:55:00.000,0.02285040810582606,0.01,1
2018-11-21 05:55:00.000,0.07438044955027778,0.01,1
2018-11-21 08:55:00.000,-0.011557177615571845,0.01,0
2018-11-21 13:05:00.000,-0.027368421052631597,0.01,-1
2018-11-21 17:20:00.000,0.050432900432900496,0.01,1
2018-11-22 00:00:00.000,-0.03163784494919886,0.01,-1
2018-11-22 06:30:00.000,-0.02493017317053714,0.01,-1
2018-11-22 09:55:00.000,-0.027138952089437396,0.01,-1
2018-11-22 13:00:00.000,-0.016253049549928678,0.01,0
2018-11-22 19:35:00.000,-0.0229274243411709,0.01,-1
2018-11-22 23:30:00.000,-0.04646906907934112,0.01,-1
2018-11-23 01:25:00.000,0.014169895250394582,0.01,1
2018-11-23 06:50:00.000,-0.010540836900003625,0.01,0
2018-11-23 15:35:00.000,-0.012923175919636543,0.01,0
2018-11-23 18:00:00.000,0.04666533871756329,0.01,1
2018-11-24 00:50:00.000,-0.04918685121107258,0.01,-1
2018-11-24 07:55:00.000,-0.010062412431537382,0.01,0
2018-11-24 15:25:00.000,-0.021744724652599245,0.01,-1
2018-11-24 21:00:00.000,-0.07737547208808548,0.01,-1
2018-11-24 22:35:00.000,0.022320428487057953,0.01,1
2018-11-24 22:55:00.000,0.03388513715412644,0.01,1
2018-11-25 00:00:00.000,-0.0755876685934489,0.01,-1
2018-11-25 02:55:00.000,0.01679971653083756,0.01,1
2018-11-25 07:55:00.000,-0.016921487603305918,0.01,0
2018-11-25 11:35:00.000,-0.024639731053850866,0.01,-1
2018-11-25 17:25:00.000,0.08831256173682789,0.01,1
2018-11-25 21:25:00.000,0.027731108665006055,0.01,1
2018-11-25 22:35:00.000,-0.028091471091151954,0.01,-1
2018-11-26 01:05:00.000,-0.023983394659873647,0.01,-1
2018-11-26 10:30:00.000,-0.03771943391849042,0.01,-1
2018-11-26 15:25:00.000,0.016535069214232534,0.01,1
2018-11-26 17:45:00.000,-0.04445015416238418,0.01,-1
2018-11-26 21:35:00.000,0.026475272509152603,0.01,1
2018-11-27 05:55:00.000,-0.02905676345537711,0.01,-1
2018-11-27 10:40:00.000,0.011144547058213217,0.01,1
2018-11-27 21:20:00.000,0.02834448503755982,0.01,1
2018-11-27 23:15:00.000,0.04985729397441285,0.01,1
2018-11-28 04:45:00.000,0.027071728674359807,0.01,1
2018-11-28 09:00:00.000,0.015387559808612394,0.01,1
2018-11-28 12:55:00.000,0.018302107286915392,0.01,1
2018-11-28 13:45:00.000,0.02750147397249858,0.01,1
2018-11-28 15:50:00.000,-0.027727903748264837,0.01,-1
2018-11-28 22:40:00.000,0.03499152816646678,0.01,1
2018-11-29 09:25:00.000,0.025641497286857495,0.01,1
2018-11-29 11:30:00.000,-0.028174823795261705,0.01,-1
2018-11-29 14:05:00.000,-0.022089761570827426,0.01,-1
2018-11-29 17:30:00.000,-0.029202161766052948,0.01,-1
2018-11-29 20:20:00.000,0.015795135022928175,0.01,1
2018-11-30 02:50:00.000,-0.020899903396002006,0.01,-1
2018-11-30 09:00:00.000,-0.05430430905261574,0.01,-1
2018-11-30 12:40:00.000,0.023635159808190087,0.01,1
2018-11-30 19:45:00.000,-0.021403790744624396,0.01,-1
2018-11-30 22:05:00.000,0.0603481082380275,0.01,1
2018-12-01 05:45:00.000,0.05321794489207199,0.01,1
2018-12-01 10:55:00.000,-0.014034756327918507,0.01,0
2018-12-01 13:20:00.000,-0.018853383458646733,0.01,0
2018-12-01 15:15:00.000,-0.01158893370448233,0.01,0
2018-12-01 17:25:00.000,-0.021134948616007843,0.01,-1
2018-12-01 23:55:00.000,-0.013270572222537358,0.01,0
2018-12-02 05:30:00.000,0.020250205950533617,0.01,1
2018-12-02 11:00:00.000,0.015154692235841427,0.01,1
2018-12-02 14:35:00.000,-0.04110489352912483,0.01,-1
2018-12-02 15:50:00.000,-0.016776524038282448,0.01,0
2018-12-02 20:30:00.000,-0.03996916771634318,0.01,-1
2018-12-02 23:25:00.000,-0.03295142505444559,0.01,-1
2018-12-03 03:20:00.000,-0.011847645158131748,0.01,0
2018-12-03 09:40:00.000,-0.013030326533778003,0.01,0
2018-12-03 14:55:00.000,0.03654223968565806,0.01,1
2018-12-03 16:55:00.000,0.04558065794688848,0.01,1
2018-12-04 01:40:00.000,0.023730098559515023,0.01,1
2018-12-04 06:20:00.000,0.033733244464193124,0.01,1
2018-12-04 07:05:00.000,-0.020686320163341376,0.01,-1
2018-12-04 12:55:00.000,0.026408676091369543,0.01,1
2018-12-04 14:55:00.000,0.04057160166063811,0.01,1
2018-12-04 16:15:00.000,0.030836848887084267,0.01,1
2018-12-04 17:35:00.000,0.019332191780822017,0.01,1
2018-12-04 18:30:00.000,0.04110601555544369,0.01,1
2018-12-04 19:05:00.000,-0.02447721698722094,0.01,-1
2018-12-04 19:20:00.000,-0.03222243565117178,0.01,-1
2018-12-04 19:45:00.000,0.01738368150316738,0.01,1
2018-12-04 20:15:00.000,-0.04114778084864246,0.01,-1
2018-12-04 21:00:00.000,0.03935299004730508,0.01,1
2018-12-04 22:30:00.000,0.04365295559792992,0.01,1
2018-12-04 23:55:00.000,0.03863097255167758,0.01,1
2018-12-05 00:25:00.000,-0.018662316476345753,0.01,0
2018-12-05 01:15:00.000,-0.04142562670390315,0.01,-1
2018-12-05 02:00:00.000,0.017948806881243007,0.01,1
2018-12-05 02:40:00.000,0.015008773573655043,0.01,1
2018-12-05 03:20:00.000,0.024152400134273444,0.01,1
2018-12-05 05:35:00.000,-0.028269883151149533,0.01,-1
2018-12-05 07:45:00.000,0.027338347893547388,0.01,1
2018-12-05 09:30:00.000,0.037248625133382784,0.01,1
2018-12-05 09:50:00.000,0.012376551025576,0.01,1
2018-12-05 10:05:00.000,0.027186317731294762,0.01,1
2018-12-05 10:35:00.000,0.012561941735315552,0.01,1
2018-12-05 11:25:00.000,0.02404850222873356,0.01,1
2018-12-05 11:55:00.000,0.01961484148290693,0.01,1
2018-12-05 12:20:00.000,-0.013256220987748368,0.01,0
2018-12-05 12:35:00.000,-0.02711540241231447,0.01,-1
2018-12-05 12:50:00.000,-0.019066280986594575,0.01,0
2018-12-05 13:25:00.000,-0.026571120552983607,0.01,-1
2018-12-05 14:05:00.000,-0.0161726384364822,0.01,0
2018-12-05 14:45:00.000,-0.02054350293478624,0.01,-1
2018-12-05 16:15:00.000,-0.02554339728839361,0.01,-1
2018-12-05 16:50:00.000,0.024616064147866323,0.01,1
2018-12-05 17:50:00.000,0.022035050486628016,0.01,1
2018-12-05 19:00:00.000,0.026237805081077425,0.01,1
2018-12-05 20:35:00.000,-0.018802115440770706,0.01,0
2018-12-05 21:00:00.000,-0.026712582269925567,0.01,-1
2018-12-05 22:00:00.000,-0.02131067961165045,0.01,-1
2018-12-05 23:40:00.000,-0.01023428070697574,0.01,0
2018-12-06 00:35:00.000,-0.03369218500797433,0.01,-1
2018-12-06 01:55:00.000,-0.01214521452145223,0.01,0
2018-12-06 03:00:00.000,-0.028397701456634894,0.01,-1
2018-12-06 04:45:00.000,0.023313389725603706,0.01,1
2018-12-06 05:10:00.000,0.01115591397849447,0.01,1
2018-12-06 06:05:00.000,-0.02095241260135594,0.01,-1
2018-12-06 08:10:00.000,-0.02415016207592946,0.01,-1
2018-12-06 08:55:00.000,-0.013547826086956594,0.01,0
2018-12-06 10:20:00.000,-0.018229579873415558,0.01,0
2018-12-06 11:40:00.000,-0.014060732307360713,0.01,0
2018-12-06 11:45:00.000,-0.010873524697654124,0.01,0
2018-12-06 12:40:00.000,-0.04399064577310474,0.01,-1
2018-12-06 14:00:00.000,-0.010285450132902052,0.01,0
2018-12-06 14:35:00.000,0.026720379884789036,0.01,1
2018-12-06 15:00:00.000,-0.014348806793411217,0.01,0
2018-12-06 16:00:00.000,-0.02913461538461548,0.01,-1
2018-12-06 17:20:00.000,0.01671783698128193,0.01,1
2018-12-06 18:30:00.000,0.02658000000000027,0.01,1
2018-12-06 19:55:00.000,0.01829375206997974,0.01,1
2018-12-06 21:30:00.000,-0.022422897375066753,0.01,-1
2018-12-06 23:05:00.000,-0.04493502426804463,0.01,-1
2018-12-07 00:00:00.000,-0.03102459016393433,0.01,-1
2018-12-07 01:05:00.000,0.013999915408366093,0.01,1
2018-12-07 02:20:00.000,-0.011658463335279867,0.01,0
2018-12-07 03:35:00.000,-0.048302348646310334,0.01,-1
2018-12-07 07:35:00.000,-0.04380273926133216,0.01,-1
2018-12-07 08:55:00.000,0.02882483370288247,0.01,1
2018-12-07 11:35:00.000,-0.026314655172413715,0.01,-1
2018-12-07 14:55:00.000,-0.061710086544633724,0.01,-1
2018-12-07 16:25:00.000,0.08324880281191782,0.01,1
2018-12-07 18:05:00.000,0.09076225088481915,0.01,1
2018-12-07 19:30:00.000,-0.015679442508710784,0.01,0
2018-12-07 20:35:00.000,0.044247787610619316,0.01,1
2018-12-07 22:30:00.000,0.03501962590180474,0.01,1
2018-12-08 00:55:00.000,-0.013983050847457434,0.01,0
2018-12-08 02:45:00.000,-0.06781263429308126,0.01,-1
2018-12-08 08:05:00.000,-0.05858866417845676,0.01,-1
2018-12-08 12:25:00.000,0.047459893048128254,0.01,1
2018-12-08 16:15:00.000,-0.025702528442224204,0.01,-1
2018-12-08 19:05:00.000,-0.034751139113562424,0.01,-1
2018-12-08 21:40:00.000,0.054861660079051244,0.01,1
2018-12-08 23:40:00.000,-0.010470195272353378,0.01,0
2018-12-09 05:00:00.000,-0.010862274153413454,0.01,0
2018-12-09 11:15:00.000,0.03220090565047129,0.01,1
2018-12-09 14:30:00.000,0.02485959521034231,0.01,1
2018-12-09 15:45:00.000,0.030873898837834535,0.01,1
2018-12-09 17:00:00.000,-0.031112715893362286,0.01,-1
2018-12-09 17:35:00.000,-0.01958592132505177,0.01,0
2018-12-09 19:20:00.000,0.013599695907420717,0.01,1
2018-12-09 21:25:00.000,-0.029397058210758886,0.01,-1
2018-12-10 00:30:00.000,-0.016901175644124966,0.01,0
2018-12-10 04:05:00.000,-0.02089069166263846,0.01,-1
2018-12-10 08:15:00.000,-0.01717217249447256,0.01,0
2018-12-10 12:35:00.000,-0.025248547037659774,0.01,-1
2018-12-10 16:40:00.000,-0.02053607718142314,0.01,-1
2018-12-11 01:25:00.000,0.01703540306200435,0.01,1
2018-12-11 07:45:00.000,-0.012691390899134514,0.01,0
2018-12-11 11:35:00.000,-0.016378110318426953,0.01,0
2018-12-11 14:35:00.000,0.029564602083010927,0.01,1
2018-12-11 19:00:00.000,0.03853092783505119,0.01,1
2018-12-11 20:35:00.000,0.010154278860073696,0.01,1
2018-12-11 21:30:00.000,0.014412992461215746,0.01,1
2018-12-12 02:30:00.000,-0.017401985873682024,0.01,0
2018-12-12 06:25:00.000,0.024877591415772393,0.01,1
2018-12-12 09:55:00.000,0.03332045782593673,0.01,1
2018-12-12 10:55:00.000,-0.0195168017628079,0.01,0
2018-12-12 11:55:00.000,0.012721727265430527,0.01,1
2018-12-12 14:30:00.000,-0.038826419541033386,0.01,-1
2018-12-12 16:15:00.000,-0.014999009312462785,0.01,0
2018-12-12 20:40:00.000,-0.03194335485687849,0.01,-1
2018-12-13 01:55:00.000,0.01828571428571446,0.01,1
2018-12-13 06:45:00.000,0.013735752259986356,0.01,1
2018-12-13 10:10:00.000,-0.01728395061728405,0.01,0
2018-12-13 13:35:00.000,-0.040782424519290816,0.01,-1
2018-12-13 20:30:00.000,-0.01099709919037084,0.01,0
2018-12-14 00:15:00.000,0.011535262443636674,0.01,1
2018-12-14 10:40:00.000,0.021357626641854033,0.01,1
2018-12-14 13:05:00.000,-0.01631355932203382,0.01,0
2018-12-14 15:35:00.000,-0.020245530906741305,0.01,-1
2018-12-14 18:50:00.000,-0.018355682567597342,0.01,0
2018-12-15 00:40:00.000,0.01185533823235585,0.01,1
2018-12-15 09:00:00.000,-0.020229501722360044,0.01,-1
2018-12-15 15:15:00.000,0.01108498488411147,0.01,1
2018-12-15 19:15:00.000,0.01218161683277974,0.01,1
2018-12-15 21:10:00.000,-0.010065645514223176,0.01,0
2018-12-16 01:20:00.000,0.03994252873563209,0.01,1
2018-12-16 04:20:00.000,-0.024358620103301032,0.01,-1
2018-12-16 09:00:00.000,0.021524585521012884,0.01,1
2018-12-16 13:50:00.000,-0.010919405404252625,0.01,0
2018-12-16 18:25:00.000,0.051771352178881846,0.01,1
2018-12-16 20:25:00.000,-0.010007500267866898,0.01,0
2018-12-16 22:45:00.000,0.05213433705053827,0.01,1
2018-12-17 03:40:00.000,0.013442140352396326,0.01,1
2018-12-17 08:10:00.000,0.04184198722740762,0.01,1
2018-12-17 11:15:00.000,0.04651362368590428,0.01,1
2018-12-17 12:40:00.000,-0.01299766288080706,0.01,0
2018-12-17 13:50:00.000,0.013231139913592482,0.01,1
2018-12-17 16:50:00.000,0.02703921608823112,0.01,1
2018-12-17 18:10:00.000,-0.012534930139720735,0.01,0
2018-12-17 19:20:00.000,-0.010380073434553938,0.01,0
2018-12-17 21:20:00.000,0.020556736592996838,0.01,1
2018-12-17 23:20:00.000,-0.016500337958729294,0.01,0
2018-12-18 11:35:00.000,0.028602037516171075,0.01,1
2018-12-18 14:00:00.000,0.025193074852123187,0.01,1
2018-12-18 17:30:00.000,0.015949367088607502,0.01,1
2018-12-18 18:20:00.000,0.023102116059696698,0.01,1
